name,wins,kills,kdRatio,killstreak,level,losses,prestige,hits,timePlayed,headshots,averageTime,gamesPlayed,assists,misses,xp,scorePerMinute,shots,deaths
yigit_ikc35#1110562,122,1366,0.8228915662650602,7,47,8,111,2576,444,243,17.76,25,346,11288,723170,25.566216216216212,13864,1660
TheSayon#1439410,35,67,0.9054054054054054,0,10,0,1,0,37,10,37.0,0,0,0,54475,0.0,0,74
Chizy71#2541733,230,2191,0.7990517870167759,11,33,9,110,6816,468,384,4.216216216216216,111,422,25105,376361,119.00897435897436,31921,2742
GOD#4789468,0,16,1.7777777777777777,0,4,0,110,0,4,4,4.0,0,3,0,13775,0.0,0,9
exolo7#6690218,38,1093,1.2198660714285714,19,50,3,110,303,375,265,53.57142857142857,7,333,1772,798429,11.336,2075,896
GweeGwee#4742158,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Tish_Unruly7#9773705,3,42,0.7924528301886793,4,3,1,110,197,7,7,7.0,1,6,811,9750,140.65714285714287,1008,53
Guyver0ne#4357062,0,6,0.21428571428571427,0,2,0,0,0,10,4,10.0,0,0,0,4214,0.0,0,28
arhu28#4679256,0,27,0.38028169014084506,0,5,1,0,0,22,8,22.0,0,0,0,19342,0.0,0,71
CjDaGoat76#2812145,472,8718,0.7476202727038848,14,97,8,84,22588,994,1077,3.302325581395349,301,1776,158071,1492446,149.4138832997988,180659,11661
rosiezfire#5739343,0,33,0.4459459459459459,0,6,1,110,0,23,9,23.0,0,26,0,24219,0.0,0,74
G4mepad,57,2285,0.6926341315550166,5,115,3,111,445,1154,263,64.1111111111111,18,781,4126,1804006,10.751126516464472,4571,3299
dslugger5#6447941,558,9167,0.7220953131153998,10,141,8,110,16295,1627,1724,5.0527950310559016,322,1333,164790,2447073,136.3043638598648,181085,12695
SkinnySkittleXD#1715443,2,43,0.4174757281553398,2,6,1,110,46,37,12,37.0,1,14,304,23850,18.664864864864864,350,103
Bison03,433,9302,0.7859738065061259,13,81,9,111,13186,967,1360,2.1681614349775784,446,691,108481,1253746,260.0233712512926,121667,11835
Dogless#8907380,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Awareslo#1422878,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
NOZOMI#4865590,695,15074,0.9247285442610884,18,135,21,53,54913,1489,2687,2.196165191740413,678,4063,322553,2301549,238.86004029550045,377466,16301
valdes239266#7072232,0,0,0.0,0,1,0,110,0,3,0,3.0,0,0,0,100,0.0,0,6
Fernoo#6604406,1158,55368,1.1393530331714543,32,293,26,46,209851,3075,7716,1.8435251798561152,1668,14531,715770,8896196,250.4684878048781,925621,48596
OmarCrod#6246802,15,6,0.16666666666666666,0,2,0,0,0,16,2,16.0,0,0,0,5646,0.0,0,36
BobiNi88#7561641,45,773,0.6315359477124183,7,41,3,110,573,451,158,37.583333333333336,12,85,2771,544665,10.603104212860307,3344,1224
aimanzainali#7869290,228,7935,1.1841516191613193,17,56,9,50,30399,525,1508,2.019230769230769,260,1084,101998,972910,300.3040000000001,132397,6701
suabrah#7918723,13,76,0.3089430894308943,3,4,3,0,416,23,22,2.555555555555556,9,25,2525,13200,279.9391304347826,2941,246
PimGrin,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
kylie_420s#5106851,10,19,0.31666666666666665,2,3,1,0,36,17,2,17.0,1,2,237,8720,25.94117647058824,273,60
pulga-villano9#5196511,0,3,0.75,0,1,0,0,0,3,1,3.0,0,0,0,1750,0.0,0,4
jawook7#9085309,7,87,0.3686440677966102,4,3,6,0,441,22,23,1.5714285714285714,14,35,3502,10925,340.5,3943,236
talal_507v#4856782,1,3,1.5,0,1,0,0,0,1,1,1.0,0,0,0,2775,0.0,0,2
Shorty#7091101,469,14547,0.9140433553251648,15,126,10,2,33621,1014,2316,2.044354838709677,496,1785,218377,2057488,323.5378698224852,251998,15915
Raigalia#7013346,0,15,0.5172413793103449,0,6,0,0,0,16,6,16.0,0,0,0,24975,0.0,0,29
rickflymortis12#2911080,68,1761,1.1117424242424243,16,29,9,110,5775,198,288,2.5384615384615383,78,343,16537,291922,178.82727272727269,22312,1584
THE LEGEND#3260493,178,1820,0.7165354330708661,17,27,10,110,4026,356,635,2.2389937106918243,159,262,22911,269745,284.19101123595505,26937,2540
VegasKiccs4224#4259058,0,1,0.5,0,1,0,0,0,1,0,1.0,0,0,0,550,0.0,0,2
WilliamVD06#1402376,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Beerneedi#9376283,3,4,0.1111111111111111,2,1,5,0,14,11,1,2.2,5,0,293,1400,194.83636363636364,307,36
TaYox#8170862,100,4552,1.2042328042328043,15,45,7,2,12450,192,689,2.4,80,603,56601,664694,234.94375,69051,3780
WAILUA eqz#1469661,0,10,0.4761904761904762,0,2,0,0,0,11,0,11.0,0,0,0,7350,0.0,0,21
EpicAPMGAMER#4197939,23,188,0.6123778501628665,8,10,6,0,503,34,20,4.25,8,61,3014,49566,130.12941176470588,3517,307
Xia-Alois#4944758,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
RubyuWilliamsF1#9551242,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
GLoRyDreamZz YT#4236219,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Adcarballo#9526144,562,15953,0.9662043486160742,15,301,7,114,38847,3092,3194,11.162454873646213,277,2982,200221,9235667,56.757438551099604,239068,16511
mawinaquelpan#1833341,38,43,0.5584415584415584,0,12,1,34,0,39,4,39.0,1,0,0,72591,0.0,0,77
COPA#2901463,1741,66935,1.4172436426771686,28,344,16,111,135447,4192,11204,2.809651474530831,1492,10441,652233,11080512,203.7841603053435,787680,47229
CSequan#6538464,3,16,0.4444444444444444,4,1,0,0,58,3,5,3.0,0,5,644,2200,319.6,702,36
TSM_AFO#2693072,0,3,0.42857142857142855,0,1,0,0,0,2,1,2.0,0,0,0,1425,0.0,0,7
DeedlessRNG#5868395,0,50,1.0869565217391304,0,5,0,4,0,7,10,7.0,0,0,0,18550,0.0,0,46
exituz00#9775154,185,1480,0.547945205479452,5,54,5,111,986,609,121,7.518518518518517,81,247,15116,922536,150.79704433497537,16102,2701
TechedSphinx184#1851956,34,682,0.8950131233595799,9,12,7,0,2599,76,126,2.533333333333333,30,80,13449,74605,227.67631578947368,16048,762
Kdogg308#8296481,129,2409,0.8266986959505834,11,44,7,110,4017,445,364,5.0,89,247,20779,620453,130.03550561797752,24796,2914
shelbycobra1968#8036260,111,2118,0.8540322580645161,9,31,7,110,6819,245,556,2.784090909090909,88,339,32268,326167,284.2408163265306,39087,2480
龙哥是你叫的吗#3778820,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
SteakAndEggs#3403037,104,3756,0.9392348087021756,11,51,7,111,13089,352,610,3.0085470085470085,117,897,46546,830882,217.02272727272728,59635,3999
fortel_2018#7700324,4,18,0.5,6,2,0,0,82,7,0,7.0,0,3,676,4975,137.4,758,36
Nocty59#6076007,0,0,0.0,0,1,0,110,0,3,0,3.0,0,1,0,675,0.0,0,10
ChanXotic#1813958,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
jshin#3024543,0,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,100,0.0,0,2
itz_dugz900#5144105,2,35,0.660377358490566,5,4,1,0,64,8,5,4.0,2,4,390,12675,153.075,454,53
Ace Runic#2385298,75,1968,1.0309062336301729,20,35,11,17,7901,208,277,1.7478991596638656,119,369,27941,410605,259.1105769230769,35842,1909
Theproandros#8814752,8,87,0.8207547169811321,5,5,1,110,285,11,10,11.0,1,13,1102,20315,181.4181818181818,1387,106
tony_bln#9948636,75,1966,1.1001678791270286,14,28,6,110,7618,158,266,2.6779661016949152,59,372,29042,272945,232.10886075949367,36660,1787
TRT#7913256,0,14,1.0,0,3,0,0,0,9,3,9.0,0,0,0,8175,0.0,0,14
ChimboGordo69#1616635,520,22974,1.0228851291184329,14,229,12,111,47031,2415,3664,5.3786191536748325,449,5514,265123,6146873,108.23279503105593,312154,22460
MarkCrorigan#3362008,445,11366,0.8615174713863413,19,173,30,110,39575,2244,1651,6.131147540983608,366,2878,188411,3756133,137.6548128342246,227986,13193
CZTiger69#7879185,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
UKz SP3CI4LI5Tz#9730481,587,10380,0.9704562453253552,18,259,30,111,23068,2810,1729,10.563909774436093,266,1573,79738,7425856,49.751103202846956,102806,10696
Schafrichter#2215675,157,4327,0.9537139078686356,15,42,8,5,7081,336,705,2.1132075471698117,159,510,34821,575225,310.36071428571427,41902,4537
Kriszma#6172406,108,3990,1.4674512688488417,17,84,17,110,13319,402,493,4.568181818181818,88,619,44122,1294200,89.82686567164178,57441,2719
For my fans jr#5885683,57,400,0.6622516556291391,9,11,8,110,1660,91,98,3.25,28,96,7766,63610,269.36043956043954,9426,604
Silbergoblin#3616489,3,224,0.3584,3,24,1,110,37,248,54,124.0,2,55,533,215885,5.6322580645161295,570,625
E3elite7130#8915972,747,30820,1.0643367752184274,21,188,10,12,87816,1436,5557,2.948665297741273,487,4317,409916,4408386,227.5245125348189,497732,28957
ComeRuSh#6998295,360,14302,1.6618638159423658,16,303,28,100,12181,2259,3784,18.669421487603305,121,825,54052,9310844,27.982204515272244,66233,8606
GerrieVanBoven#1756032,429,10070,0.8988663750781041,15,97,11,11,37455,838,1994,2.3407821229050283,358,2138,155941,1487119,292.18066825775657,193396,11203
Great_Devouer26#3237195,0,1,0.1111111111111111,0,1,0,0,0,4,0,4.0,0,0,0,1325,0.0,0,9
Skanned#9164585,1,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,0,27.0,0,1
Bachand89#3546278,3,6,0.24,2,1,0,0,31,3,0,3.0,0,4,182,850,186.8,213,25
VODKA#3550738,1505,22046,1.1332956356346064,14,163,17,111,58771,2878,4188,2.7176581680830973,1059,2134,222429,3313091,237.56539263377343,281200,19453
Logic#3810400,11,762,1.2828282828282829,13,16,4,0,2910,22,95,2.4444444444444446,9,237,11125,113165,215.5636363636364,14035,594
d-FI_killer#2067801,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
BoB lafourchette#8455447,171,1954,0.7351392024078255,16,51,6,110,6063,537,277,12.204545454545455,44,468,28533,835764,53.097206703910615,34596,2658
TheCrossedChef#8626155,291,8188,0.8347436028137425,9,80,13,63,22035,788,1457,2.188888888888889,360,1311,117143,1237280,265.1588832487309,139178,9809
lucas1312307#9613500,8,473,0.8431372549019608,7,18,8,23,399,95,80,6.7857142857142865,14,72,2372,136471,81.10736842105263,2771,561
FPT_Rafa#2727440,0,19,0.475,0,5,1,110,0,18,5,18.0,0,18,0,17825,0.0,0,40
Master chiefK90#5574499,0,58,0.8285714285714286,0,7,1,3,0,18,6,18.0,0,0,0,34756,0.0,0,70
Triton#6631563,5,3,0.2727272727272727,0,2,0,0,0,5,2,5.0,0,0,0,3725,0.0,0,11
Redvoll,1,12,0.8571428571428571,3,1,1,0,41,2,2,2.0,1,3,121,1275,123.3,162,14
eren#3417253,0,686,1.03003003003003,0,47,0,110,0,516,88,516.0,0,84,0,706455,0.0,0,666
Wzay#8699507,0,0,0.0,0,1,0,0,0,4,0,4.0,0,0,0,1500,0.0,0,7
如果有来生#7504616,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
joh_ann9003#3064194,0,3,0.14285714285714285,0,2,1,110,0,11,0,11.0,0,9,0,6762,0.0,0,21
Fastrexio#7574278,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
iihamxd#4002338,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Eaton Beever#7281174,405,7512,0.8681382179590893,13,62,12,110,29285,885,1441,2.107142857142857,420,1548,134926,1031819,240.2528813559321,164211,8653
Dandy#4379316,9,430,1.5523465703971118,7,28,2,31,694,89,65,44.5,2,43,2414,281690,16.914606741573035,3108,277
Skaldrelli-it85#6927684,0,1,0.06666666666666668,0,1,0,0,0,8,0,8.0,0,0,0,1250,0.0,0,15
ranzengerch36#1055606,2,52,0.7222222222222222,3,5,1,0,99,23,8,11.5,2,6,747,20892,54.86086956521739,846,72
Shaun#5399819,258,6271,0.8656819436775263,13,53,9,110,25016,534,981,2.2436974789915967,238,1233,133881,914258,268.761797752809,158897,7244
NoeX59#7088104,129,2306,0.9596337910944652,14,42,7,110,8850,318,384,3.8780487804878048,82,458,39620,567099,156.77735849056603,48470,2403
SLASHER#5111840,0,1,0.5,0,1,0,0,0,1,0,1.0,0,0,0,925,0.0,0,2
Charles3211#1977436,38,1259,1.003187250996016,14,24,3,51,4727,77,198,2.1388888888888893,36,271,20935,215125,299.1428571428571,25662,1255
GWBDOE92#1356084,1,1,0.05,1,1,2,0,4,3,0,1.5,2,1,435,450,392.6,439,20
BiggMeezy#6702881,168,4611,1.1591251885369531,12,43,7,111,9779,323,515,2.4104477611940296,134,609,63884,595720,291.77832817337463,73663,3978
Fissy#9456851,408,5697,0.6327890703098967,14,53,10,30,15341,726,849,2.7191011235955056,267,1302,56456,907361,237.498347107438,71797,9003
BulldogFan-GIRL#4382682,4,13,0.3939393939393939,2,1,1,0,75,6,2,6.0,1,7,469,1480,97.8,544,33
V1sconti#8459946,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
最弱#4082677,628,19437,0.9956459379161972,14,156,9,9,76115,1320,3362,2.088607594936709,632,3397,311405,3010022,311.07454545454544,387520,19522
RebuiltAphid801#2362711,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Slickwicked#1129481,68,1675,1.0834411384217335,11,26,11,12,4968,171,329,2.1645569620253164,79,262,19551,248039,254.7964912280701,24519,1546
Philisdiller,0,19,0.6129032258064516,2,1,1,0,80,1,3,1.0,1,4,445,3035,372.6,525,31
brodyandarcy418#2334592,561,20483,0.9555420787460348,23,167,7,110,33685,1542,3831,4.190217391304348,368,2717,138481,3494003,177.2852140077821,172166,21436
corazzon21#7253996,0,0,0.0,0,1,0,0,0,2,0,2.0,0,0,0,100,0.0,0,3
Yarrrak#1753072,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Eblis#7674860,32,379,0.8752886836027713,6,12,2,8,1566,43,85,6.142857142857142,7,109,9987,69550,171.06976744186045,11553,433
BallChinius95#7208215,12,2760,1.0032715376226826,8,142,4,110,618,1152,696,96.0,12,43,2561,2499019,3.349479166666667,3179,2751
JayMufasa#6171372,618,9655,0.8808502873825381,14,88,16,111,18371,1304,1401,2.4059040590405902,542,831,121569,1343495,260.64432515337415,139940,10961
Spaced_Luis#6777222,3,1,0.0625,1,1,0,0,1,3,0,3.0,0,0,17,975,22.2,18,16
Mista Payne#5135455,951,19627,0.6429390375732957,13,182,10,17,29485,2024,2802,3.47766323024055,582,2499,281577,4119994,193.8708498023716,311062,30527
simi_2004#9029480,5,127,1.1339285714285714,8,6,4,0,521,12,21,1.7142857142857142,7,23,1975,23565,162.65,2496,112
anon52181515#6248211,12,136,0.7272727272727273,6,7,3,0,464,23,18,3.8333333333333335,6,25,2850,34375,139.95652173913044,3314,187
Berry_fieldzz#9452683,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
ODubbzz95#2149602,316,5718,0.8696577946768059,12,112,16,111,14864,1036,866,2.994219653179192,346,1103,72370,1758097,166.27644787644792,87234,6575
Zmann05#7431962,46,147,0.6533333333333333,0,17,0,6,0,121,22,121.0,0,0,0,121625,0.0,0,225
BiggieDraw5#1284907,0,103,0.16559485530546625,0,22,2,110,0,269,23,269.0,0,91,0,186415,0.0,0,622
Jhonatan#5916093,0,56,0.6086956521739131,0,13,0,0,0,46,10,46.0,0,0,0,75100,0.0,0,92
black bird#2033672,19,2730,2.4375,19,38,7,9,5863,69,560,1.8157894736842104,38,539,26327,476365,199.34782608695653,32190,1120
freckled-whale#9045638,1,1,0.0625,1,1,0,0,5,1,0,1.0,0,1,94,200,199.8,99,16
Clarence#9250709,300,9950,0.9858317645893192,12,133,14,17,32115,852,2179,3.5798319327731094,238,3364,126284,2229547,141.9816901408451,158399,10093
lazaruss99#7345717,78,292,0.7448979591836735,10,24,7,110,284,183,54,22.875,8,16,1295,211625,20.472131147540985,1579,392
Karl00ff,1191,16627,1.0402928111118064,17,274,11,114,48956,2968,2993,9.763157894736842,304,3633,248851,8078804,67.27358490566037,297807,15983
4lienne_cD#3358909,264,8560,1.1606779661016948,22,62,12,22,33070,543,1441,2.2254098360655736,244,1615,108340,1038980,254.03646408839782,141410,7375
cycyverygood#7868506,613,27488,1.320268972142171,19,234,8,111,92944,2139,5055,3.50655737704918,610,5251,377854,6389256,179.94277699859745,470798,20820
odwfkerfreosas#4324694,4,105,0.7553956834532374,6,7,2,0,186,13,22,3.25,4,33,1223,30330,194.35384615384618,1409,139
Skarv3n#2408532,0,0,0.0,0,1,0,110,0,2,0,2.0,0,4,0,525,0.0,0,3
Puaka904#3587455,0,29,0.4084507042253521,0,6,0,0,0,21,5,21.0,0,0,0,26118,0.0,0,71
GoofierFlyer4#6264574,95,742,1.0784883720930232,6,39,4,21,1192,220,137,24.44444444444445,9,67,5624,506279,22.65272727272728,6816,688
Vadász#3581142,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
davide80ian#3162604,158,1770,0.501558515160102,7,67,4,111,5185,872,272,19.818181818181817,44,548,34090,1087154,32.574770642201834,39275,3529
MackerYNWA#5475949,37,1353,0.9454926624737946,11,26,6,40,6176,127,211,2.953488372093023,43,344,20313,253301,169.1763779527559,26489,1431
I am Spartan#5488105,330,5440,0.975609756097561,16,109,5,111,9221,969,958,11.011363636363637,88,518,58967,1696429,66.43034055727554,68188,5576
Buztard#4298226,0,104,1.0947368421052632,0,14,1,110,0,51,23,51.0,0,0,0,92240,0.0,0,95
xX-Mr_dinhooo-Xx#4236764,223,6211,0.9099033108702022,14,196,7,111,5475,2011,1615,31.421875,64,743,29397,4718852,20.12968672302337,34872,6826
BLACK DRAGONS#1740780,0,397,0.8004032258064516,7,23,1,110,37,141,73,141.0,1,26,274,198281,1.9191489361702128,311,496
FireEagle#5116040,499,14036,0.9003784719994868,12,132,11,110,41801,949,3064,2.40253164556962,395,3306,153929,2209628,232.0722866174921,195730,15589
adilbiy#1099225,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Litten_021#8540333,0,0,0.0,0,1,0,0,0,3,0,3.0,0,0,0,300,0.0,0,5
PYRO-ITZMATT99#5950292,0,0,0.0,0,1,0,0,0,1,0,1.0,0,1,0,125,0.0,0,2
BlackStabbath#9221375,693,8486,1.1526759032871503,31,125,14,110,20574,1373,1097,6.240909090909091,220,2000,86131,2027775,97.53780043699928,106705,7362
mamiaslo#2159245,3,43,0.4257425742574257,7,3,3,0,149,24,10,4.0,6,14,1369,11000,134.725,1518,101
TheAfricanPxnda#5919696,68,1776,1.2393579902302858,13,23,7,2,4228,122,293,2.44,50,204,25771,202460,338.4393442622951,29999,1433
SyLvKaStArA1994#8355456,662,26085,0.8469980842289834,13,180,9,110,43971,1386,3216,2.3773584905660377,583,2445,218701,4056974,239.87316017316016,262672,30797
BennJarmon#4390861,14,344,0.7678571428571429,8,11,6,6,925,42,38,2.4705882352941178,17,87,3154,65960,248.02857142857133,4079,448
groovyjunior#7180479,15,28,0.3010752688172043,0,8,3,110,0,36,3,36.0,0,9,0,41200,0.0,0,93
GearH3adOli#4513678,19,47,0.5053763440860215,3,6,3,0,74,30,10,10.0,3,2,803,22524,72.42,877,93
VietBoatMan#3693893,168,7213,1.0708135391923992,15,74,8,86,20891,327,1015,2.5546875,128,2403,61572,1165833,271.8091743119266,82463,6736
usy-si_man#2632866,0,1,0.09090909090909093,0,1,0,110,0,5,0,5.0,0,1,0,1600,0.0,0,11
DROPDEAD APE#5064438,271,4107,0.8870410367170626,14,132,9,111,7068,1293,805,18.47142857142857,70,669,26996,2212976,39.374477958236646,34064,4630
Tickkle me Pink#2057775,54,788,0.8555917480998915,11,22,6,20,2289,142,214,3.55,40,130,8721,178848,154.72394366197182,11010,921
TakM#6121102,1,1,0.5,0,1,0,0,0,1,0,1.0,0,0,0,1350,0.0,0,2
VhaughN#6124996,359,2596,0.8246505717916137,10,66,7,47,5385,638,620,9.114285714285714,70,402,46486,1082097,62.34075235109718,51871,3148
Shengx1#3757453,5,98,0.8032786885245902,9,4,2,0,400,9,22,4.5,2,15,2423,14265,262.73333333333335,2823,122
king7928#5970874,4,6,0.2,1,1,0,1,19,4,1,4.0,0,2,112,1800,42.45,131,30
Lets Ride7883#9442060,0,0,0.0,0,1,0,0,0,4,0,4.0,0,0,0,300,0.0,0,7
ENCODEDBERRY#4469732,40,606,0.6196319018404908,7,15,6,0,2616,77,95,2.40625,32,142,8843,103142,248.73506493506488,11459,978
CSJ1202#8500731,922,31238,0.8021261298274446,16,206,12,110,85736,2033,4583,2.2464088397790056,905,7277,392274,5157520,241.3000491883916,478010,38944
Coleton#8963811,357,8929,1.0354864896207816,18,94,17,111,30309,825,1434,2.419354838709677,341,1940,130916,1443586,155.88581818181817,161225,8623
IRISH_CarBomb,457,10295,0.9290677736666366,19,104,10,110,18214,867,1966,3.1642335766423364,274,1110,123024,1596735,259.1550173010381,141238,11081
MTLMOBSTER514_40#9603565,58,1096,0.9776984834968778,12,21,16,2,4424,100,183,2.631578947368421,38,253,13567,168620,200.682,17991,1121
ajushi#9989791,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
NoahNunez12#9506852,2,33,0.4342105263157895,4,4,4,110,92,19,2,4.75,4,6,596,12000,92.96842105263157,688,76
Illotuerehmarico#5161078,0,4,1.0,0,2,0,110,0,2,0,2.0,0,0,0,3500,0.0,0,4
Mucki88#2123504,2,872,0.6013793103448276,8,47,3,111,89,431,182,143.66666666666666,3,311,600,700783,4.066357308584687,689,1450
anon40284601#4732083,45,715,0.4612903225806452,11,22,5,16,1982,195,176,3.095238095238096,63,194,17852,186317,226.1876923076923,19834,1550
dogukan701#2400035,29,765,1.0897435897435896,11,16,2,27,3032,48,98,3.2,15,102,14498,109425,296.1125,17530,702
MikasaJKU#8932502,288,10083,0.9271724137931034,16,123,20,111,45322,1132,1693,3.3392330383480826,339,1986,160825,1996589,193.97385159010602,206147,10875
Y8x_x#3190551,69,2732,0.7536551724137931,9,34,6,9,5634,153,432,1.9615384615384608,78,403,35582,397333,243.22745098039212,41216,3625
kSlaps-#3080013,10,78,0.9176470588235294,5,3,2,0,250,17,7,2.4285714285714284,7,17,936,8100,104.96470588235293,1186,85
LkDiamondd#3256906,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
구렐리라#7498155,0,12,0.9230769230769232,3,1,1,0,41,1,2,1.0,1,0,192,1525,367.2,233,13
冰不如她心一半凉#1202093,10,367,1.1155015197568392,11,14,5,110,594,45,89,3.75,12,52,3776,89866,144.50666666666666,4370,329
Scared#7746837,0,14,0.875,0,2,0,110,0,8,2,8.0,0,3,0,6300,0.0,0,16
lowkey710_420#3738643,531,11611,0.9650099734042552,14,113,10,110,38777,1201,1962,2.274621212121212,528,2842,135387,1769346,148.09658617818485,174164,12032
Hyun#9712504,1,4,0.2857142857142857,2,1,1,0,24,2,1,2.0,1,3,225,1300,320.7,249,14
Vegasmedic777#1719717,0,1,0.07142857142857142,0,1,0,0,0,5,1,5.0,0,0,0,1600,0.0,0,14
Xapo_04#6920184,0,1,0.25,0,1,0,0,0,2,0,2.0,0,0,0,650,0.0,0,4
ZezMew#6781516,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
major-sense7#4990747,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
mike_hawks_long#6691320,1877,50600,0.8913001356326293,21,254,37,111,83613,3827,7819,2.4866796621182585,1539,7371,435537,7205979,206.53044159916385,519150,56771
Shadow9World#3013168,1,65,2.5,8,3,1,20,197,3,34,1.5,2,9,578,8825,226.4,775,26
Chaye#4862193,323,5587,0.9591416309012876,15,52,39,111,24498,855,1357,3.1433823529411766,272,1444,102356,856261,218.959298245614,126854,5825
TITAN0401974#5068691,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
deinVater#4016447,48,993,0.8254364089775561,11,24,6,110,4232,204,149,5.230769230769232,39,272,17665,213490,127.34117647058822,21897,1203
o Jwinn#1431809,18,630,0.8835904628330996,10,14,9,0,2392,59,72,1.5128205128205128,39,119,9184,91160,310.2101694915254,11576,713
stevrick#7921608,0,1,0.045454545454545456,0,1,0,0,0,10,0,10.0,0,0,0,1825,0.0,0,22
ninjamidget#7404492,13,150,0.4143646408839779,5,7,3,0,544,26,21,2.6,10,33,2366,33915,258.8538461538462,2910,362
tsuna_tsutayama#3588777,5,130,0.7692307692307693,9,4,2,0,475,9,17,2.25,4,37,2543,16305,375.4,3018,169
TheBrainEATER#1446450,77,1444,0.5275849470222872,6,30,6,110,4198,220,218,3.055555555555556,72,297,51279,314529,320.47909090909087,55477,2737
BArrrrrios,276,4790,0.9706180344478216,11,152,10,112,10384,1320,639,15.0,88,811,49914,2866166,44.19272727272727,60298,4935
Ogonkillu#2082114,244,6245,0.907703488372093,11,56,6,78,28065,464,956,2.3673469387755097,196,1522,163259,973050,318.44741379310346,191324,6880
WildSheet520101#8826167,32,265,0.4665492957746479,5,8,4,0,1211,54,26,2.8421052631578947,19,64,7832,35425,266.6777777777777,9043,568
kidnap#2200919,9,85,0.4913294797687861,2,8,1,110,146,36,18,18.0,2,33,1419,38740,56.16666666666667,1565,173
Travisdabest#5693265,0,1,0.06666666666666668,0,1,0,110,0,7,0,7.0,0,0,0,1425,0.0,0,15
Ri0TxRemix#9868633,501,11042,0.9691065473055994,19,99,48,9,32415,1094,1912,2.201207243460765,497,1953,143051,1511016,278.4822669104205,175466,11394
zetsoga,10,128,0.42953020134228187,4,6,4,0,595,18,18,2.25,8,46,3932,23545,305.9,4527,298
Pandeadpoola#1260413,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
SouthWind1#3259446,57,164,0.4079601990049751,2,17,2,36,21,112,26,28.0,4,3,171,119835,13.414285714285713,192,402
Peaks#1710918,13,29,0.6904761904761905,0,6,0,11,0,20,8,20.0,0,0,0,22750,0.0,0,42
Ravensphere11#4952365,5,13,0.19696969696969696,1,2,0,0,14,11,0,11.0,0,5,123,3950,111.0,137,66
xxXKDXxx#4033625,26,173,0.39770114942528734,5,9,4,110,937,55,32,5.0,11,98,13197,42366,215.55272727272728,14134,435
Affy93,4,31,0.36046511627906974,4,2,2,0,121,8,6,4.0,2,8,1076,5315,315.9,1197,86
JOMPLE#3345836,1930,57116,0.9258400739167788,18,300,9,111,158128,4181,8838,2.7985274431057565,1494,9650,660264,9218954,243.98847165749817,818392,61691
DFaulk22#1164372,1185,32059,0.8941291312229814,14,212,7,111,87028,2554,4278,2.6466321243523314,965,6358,514627,5439163,252.95685199686767,601655,35855
stepdad#2799753,599,8320,0.8748685594111462,14,73,8,13,28078,1028,1403,3.879245283018868,265,1497,141873,1163925,205.93249027237357,169951,9510
ImminentCupid45#8137814,2,18,0.3673469387755102,3,2,2,110,25,14,3,7.0,2,3,281,4300,76.67142857142856,306,49
Raku-paN#9928359,1,77,0.7623762376237624,9,4,3,0,272,10,4,2.5,4,13,1296,15700,176.16,1568,101
